,date,buyStart,buyEnd,sellStart,sellEnd
233,2018-05-03,29.5770,29.5310,29.9770,29.9310
234,2018-05-02,29.4420,29.5490,29.8420,29.9490
235,2018-04-30,29.3740,29.4070,29.7740,29.8070
236,2018-04-27,29.4850,29.4180,29.8850,29.8180
237,2018-04-26,29.4620,29.5120,29.8620,29.9120
238,2018-04-25,29.3770,29.4540,29.7770,29.8540
239,2018-04-24,29.3840,29.4110,29.7840,29.8110
240,2018-04-23,29.2200,29.3320,29.6200,29.7320
241,2018-04-20,29.1770,29.2060,29.5770,29.6060
242,2018-04-19,29.1350,29.1310,29.5350,29.5310
243,2018-04-18,29.1470,29.1450,29.5470,29.5450
244,2018-04-17,29.1850,29.1430,29.5850,29.5430
245,2018-04-16,29.0950,29.2130,29.4950,29.6130
246,2018-04-13,29.0470,29.0910,29.4470,29.4910
247,2018-04-12,28.9930,29.0510,29.3930,29.4510
248,2018-04-11,28.9690,28.9980,29.3690,29.3980
249,2018-04-10,29.0100,28.9800,29.4100,29.3800
250,2018-04-09,29.0470,28.9940,29.4470,29.3940
251,2018-04-03,28.9430,28.9430,29.3430,29.3430
252,2018-04-02,28.8750,28.9380,29.2750,29.3380
253,2018-03-31,28.8920,28.8950,29.2920,29.2950
254,2018-03-30,28.9370,28.8950,29.3370,29.2950
255,2018-03-29,28.9490,28.9520,29.3490,29.3520
256,2018-03-28,28.9370,28.9410,29.3370,29.3410
257,2018-03-27,28.9180,28.9280,29.3180,29.3280
258,2018-03-26,28.9520,28.9360,29.3520,29.3360
259,2018-03-23,29.0100,28.9640,29.4100,29.3640
260,2018-03-22,28.9350,28.9360,29.3350,29.3360
261,2018-03-21,28.9750,28.9810,29.3750,29.3810
262,2018-03-20,28.9900,28.9600,29.3900,29.3600
263,2018-03-19,29.0090,28.9890,29.4090,29.3890
264,2018-03-16,29.0250,28.9790,29.4250,29.3790
265,2018-03-15,29.0340,28.9870,29.4340,29.3870
266,2018-03-14,29.0300,29.0460,29.4300,29.4460
267,2018-03-13,29.0520,29.0410,29.4520,29.4410
268,2018-03-12,29.0570,29.0690,29.4570,29.4690
269,2018-03-09,29.0940,29.0890,29.4940,29.4890
270,2018-03-08,29.0490,29.0580,29.4490,29.4580
271,2018-03-07,29.0480,29.0470,29.4480,29.4470
272,2018-03-06,29.0400,29.0830,29.4400,29.4830
273,2018-03-05,29.0640,29.0710,29.4640,29.4710
274,2018-03-02,29.0820,29.0650,29.4820,29.4650
275,2018-03-01,29.1250,29.0990,29.5250,29.4990
276,2018-02-27,29.0070,29.0110,29.4070,29.4110
277,2018-02-26,29.0670,29.0270,29.4670,29.4270
278,2018-02-23,29.0570,29.1010,29.4570,29.5010
279,2018-02-22,29.0750,29.0600,29.4750,29.4600
280,2018-02-21,29.0790,29.0170,29.4790,29.4170
281,2018-02-14,29.1350,29.1260,29.5350,29.5260
282,2018-02-13,29.1800,29.1490,29.5800,29.5490
283,2018-02-12,29.1280,29.1750,29.5280,29.5750
284,2018-02-09,29.2100,29.1810,29.6100,29.5810
285,2018-02-08,29.0850,29.1420,29.4850,29.5420
286,2018-02-07,29.0680,29.0500,29.4680,29.4500
287,2018-02-06,29.1650,29.1600,29.5650,29.5600
288,2018-02-05,29.1770,29.0960,29.5770,29.4960
289,2018-02-02,28.9900,29.0250,29.3900,29.4250
290,2018-02-01,28.9500,28.9800,29.3500,29.3800
291,2018-01-31,29.0140,28.9250,29.4140,29.3250
292,2018-01-30,29.0000,29.0190,29.4000,29.4190
293,2018-01-29,28.8940,28.9430,29.2940,29.3430
294,2018-01-26,28.9250,28.8590,29.3250,29.2590
295,2018-01-25,29.0250,28.8520,29.4250,29.2520
296,2018-01-24,29.1300,29.0520,29.5300,29.4520
297,2018-01-23,29.0800,29.1150,29.4800,29.5150
298,2018-01-22,29.2200,29.1160,29.6200,29.5160
299,2018-01-19,29.3300,29.2100,29.7300,29.6100
300,2018-01-18,29.3550,29.3460,29.7550,29.7460
301,2018-01-17,29.3400,29.3550,29.7400,29.7550
302,2018-01-16,29.3420,29.3420,29.7420,29.7420
303,2018-01-15,29.3570,29.3370,29.7570,29.7370
